A5075B66-5158-4651-90AB-27870C552B12,Employer 0352,Government,Public Sector,Small,Hyderabad,NULL,India,https://www.example352.com,https://www.linkedin.com/company/example-352,0,0,Hiring,Silver,Active,2024-11-06,Contact 352,Recruiter,contact352@example.com,+13145550352,2025-10-24 06:24:50.297
0B0B1094-C20E-451E-AFEF-28D8B7B8A469,Employer 0386,Consulting,IT Services,Large,Chicago,IL,USA,https://www.example386.com,https://www.linkedin.com/company/example-386,0,0,None,Gold,Inactive,2024-10-03,Contact 386,Recruiter,contact386@example.com,+13145550386,2025-10-24 06:24:50.297
794F77B3-DA88-4D24-800C-28FFF288577F,Employer 0077,Education,University,Medium,Seattle,WA,USA,https://www.example77.com,https://www.linkedin.com/company/example-77,0,1,Hiring,Gold,Active,2025-08-08,Contact 77,Recruiter,contact77@example.com,+13145550077,2025-10-24 06:24:50.297
09D672E4-EA38-464B-9BDC-2947D262F452,Employer 0009,Technology,SaaS,Medium,St. Louis,MO,USA,https://www.example9.com,https://www.linkedin.com/company/example-9,0,0,Donor,Bronze,Active,2025-10-15,Contact 9,Recruiter,contact9@example.com,+13145550009,2025-10-24 06:24:50.297
3FCD596B-C2F2-4258-99EA-294C6FD79FC8,Employer 0332,Finance,Banking,Small,Austin,TX,USA,https://www.example332.com,https://www.linkedin.com/company/example-332,0,0,None,Gold,Active,2024-11-26,Contact 332,Recruiter,contact332@example.com,+13145550332,2025-10-24 06:24:50.297
83019A10-F14D-4A3C-94E2-29F12CB4E170,Employer 0828,Finance,Banking,Small,Austin,TX,USA,https://www.example828.com,https://www.linkedin.com/company/example-828,0,0,Donor,Bronze,Active,2023-07-19,Contact 828,Recruiter,contact828@example.com,+13145550828,2025-10-24 06:24:50.297
6F62AAD9-6D8B-4A9C-A4B5-2A5ECB87CBDA,Employer 0512,Government,Public Sector,Small,Hyderabad,NULL,India,https://www.example512.com,https://www.linkedin.com/company/example-512,0,0,None,Gold,Active,2024-05-30,Contact 512,Recruiter,contact512@example.com,+13145550512,2025-10-24 06:24:50.297
A8A56461-F6FA-455D-AF5E-2A5F46AA4F36,Saint Louis University Hospital,Non-Profit,Community/Healthcare,Enterprise,St. Louis,MO,USA,https://www.ssmhealth.com/locations/slu-hospital,https://linkedin.com/company/ssm-health,0,1,Academic,Silver,Active,2025-04-07,Campus Team,University Programs,saintlouisuniversityhospital@example.com,+13145550000,2025-10-24 06:24:50.210
9C5FF6EA-73C5-4EDD-89E8-2A6F34D1BF58,Employer 0289,Technology,SaaS,Medium,St. Louis,MO,USA,https://www.example289.com,https://www.linkedin.com/company/example-289,0,0,Hiring,Silver,Active,2025-01-08,Contact 289,Recruiter,contact289@example.com,+13145550289,2025-10-24 06:24:50.297
F6DAB812-0E9C-4F10-A709-2AD0A4109C18,Employer 0616,Government,Public Sector,Small,Hyderabad,NULL,India,https://www.example616.com,https://www.linkedin.com/company/example-616,0,0,Sponsorship,Silver,Inactive,2024-02-16,Contact 616,Recruiter,contact616@example.com,+13145550616,2025-10-24 06:24:50.297
2AE3E26E-45E0-4BB5-8E9F-2AEFE38387E6,Employer 0887,Retail,E-commerce,Enterprise,San Jose,CA,USA,https://www.example887.com,https://www.linkedin.com/company/example-887,0,1,Hiring,Gold,Active,2023-05-21,Contact 887,Recruiter,contact887@example.com,+13145550887,2025-10-24 06:24:50.297
F9002386-76BE-4E3E-9F4E-2B7C1BAC3CD0,Employer 0442,Consulting,IT Services,Large,Chicago,IL,USA,https://www.example442.com,https://www.linkedin.com/company/example-442,0,0,Hiring,Silver,Active,2024-08-08,Contact 442,Recruiter,contact442@example.com,+13145550442,2025-10-24 06:24:50.297
F77624FF-AC18-4EE6-954B-2BB84F2C969F,Employer 0822,Manufacturing,Industrial,Large,New York,NY,USA,https://www.example822.com,https://www.linkedin.com/company/example-822,0,0,Mentorship,Bronze,Active,2023-07-25,Contact 822,Recruiter,contact822@example.com,+13145550822,2025-10-24 06:24:50.297
15CE7CD5-4F69-4FD4-B40E-2C287BDDC00F,Employer 0856,Government,Public Sector,Small,Hyderabad,NULL,India,https://www.example856.com,https://www.linkedin.com/company/example-856,0,0,Hiring,Silver,Inactive,2023-06-21,Contact 856,Recruiter,contact856@example.com,+13145550856,2025-10-24 06:24:50.297
5D91F43E-253D-479D-A882-2CBBF27D3267,Employer 0531,Healthcare,Provider,Enterprise,Dallas,TX,USA,https://www.example531.com,https://www.linkedin.com/company/example-531,0,0,Donor,Bronze,Inactive,2024-05-11,Contact 531,Recruiter,contact531@example.com,+13145550531,2025-10-24 06:24:50.297
B2706238-C0EA-45BA-B36B-2CC1A74848DB,Employer 0481,Technology,SaaS,Medium,St. Louis,MO,USA,https://www.example481.com,https://www.linkedin.com/company/example-481,0,0,Sponsorship,Silver,Inactive,2024-06-30,Contact 481,Recruiter,contact481@example.com,+13145550481,2025-10-24 06:24:50.297
5823CD5F-767B-45C5-99F4-2CC9A6919FD5,Employer 0050,Consulting,IT Services,Large,Chicago,IL,USA,https://www.example50.com,https://www.linkedin.com/company/example-50,0,0,Hiring,Gold,Prospect,2025-09-04,Contact 50,Recruiter,contact50@example.com,+13145550050,2025-10-24 06:24:50.297
793E259F-9032-472E-831F-2CE96B6E2078,Employer 0755,Healthcare,Provider,Enterprise,Dallas,TX,USA,https://www.example755.com,https://www.linkedin.com/company/example-755,0,0,None,Gold,Prospect,2023-09-30,Contact 755,Recruiter,contact755@example.com,+13145550755,2025-10-24 06:24:50.297
26916719-ACE0-4A3E-9C81-2D03023CF3C4,Employer 0423,Retail,E-commerce,Enterprise,San Jose,CA,USA,https://www.example423.com,https://www.linkedin.com/company/example-423,0,1,Donor,Bronze,Active,2024-08-27,Contact 423,Recruiter,contact423@example.com,+13145550423,2025-10-24 06:24:50.297
F70BCDCF-4F57-46A2-AE03-2D15081D8396,Employer 0673,Technology,SaaS,Medium,St. Louis,MO,USA,https://www.example673.com,https://www.linkedin.com/company/example-673,0,1,Mentorship,Silver,Active,2023-12-21,Contact 673,Recruiter,contact673@example.com,+13145550673,2025-10-24 06:24:50.297
69654872-4067-4103-AE02-2D5AC213320E,Employer 0809,Technology,SaaS,Medium,St. Louis,MO,USA,https://www.example809.com,https://www.linkedin.com/company/example-809,0,0,None,Gold,Active,2023-08-07,Contact 809,Recruiter,contact809@example.com,+13145550809,2025-10-24 06:24:50.297
EDA8C19E-6FFC-45BE-A23F-2D70A321E6E6,Employer 0620,Finance,Banking,Small,Austin,TX,USA,https://www.example620.com,https://www.linkedin.com/company/example-620,0,0,None,Gold,Prospect,2024-02-12,Contact 620,Recruiter,contact620@example.com,+13145550620,2025-10-24 06:24:50.297
09D469C6-B982-41A8-9E4E-2D77ABE05EA5,Employer 0974,Manufacturing,Industrial,Large,New York,NY,USA,https://www.example974.com,https://www.linkedin.com/company/example-974,0,0,Academic,Gold,Active,2025-08-11,Contact 974,Recruiter,contact974@example.com,+13145550974,2025-10-24 06:24:50.297
17A45C2E-6A8A-4485-88CE-2D9386DCABF3,Employer 0950,Manufacturing,Industrial,Large,New York,NY,USA,https://www.example950.com,https://www.linkedin.com/company/example-950,0,0,Hiring,Gold,Prospect,2025-09-04,Contact 950,Recruiter,contact950@example.com,+13145550950,2025-10-24 06:24:50.297
EDBF79D4-4413-4564-AE21-2D964495C040,Employer 0401,Technology,SaaS,Medium,St. Louis,MO,USA,https://www.example401.com,https://www.linkedin.com/company/example-401,0,0,Hiring,Gold,Inactive,2024-09-18,Contact 401,Recruiter,contact401@example.com,+13145550401,2025-10-24 06:24:50.297
DC75244A-A93A-4073-9D2D-2F0FD26BD61A,Employer 0734,Manufacturing,Industrial,Large,New York,NY,USA,https://www.example734.com,https://www.linkedin.com/company/example-734,0,0,Hiring,Gold,Active,2023-10-21,Contact 734,Recruiter,contact734@example.com,+13145550734,2025-10-24 06:24:50.297
21DDA1F0-7D2D-480E-A225-2F1FF6B8CA85,Employer 0398,Manufacturing,Industrial,Large,New York,NY,USA,https://www.example398.com,https://www.linkedin.com/company/example-398,0,0,Academic,Gold,Active,2024-09-21,Contact 398,Recruiter,contact398@example.com,+13145550398,2025-10-24 06:24:50.297
949E47D0-DCF0-494C-B2A7-2F3A6C935682,Employer 0120,Government,Public Sector,Small,Hyderabad,NULL,India,https://www.example120.com,https://www.linkedin.com/company/example-120,0,0,Mentorship,Bronze,Prospect,2025-06-26,Contact 120,Recruiter,contact120@example.com,+13145550120,2025-10-24 06:24:50.297
300069E3-9EC6-4B02-B675-2F90B45C6659,Employer 0530,Consulting,IT Services,Large,Chicago,IL,USA,https://www.example530.com,https://www.linkedin.com/company/example-530,0,0,None,Gold,Prospect,2024-05-12,Contact 530,Recruiter,contact530@example.com,+13145550530,2025-10-24 06:24:50.297
6E7E5FA2-CD60-4303-B7F1-2FA3444C0414,Employer 0752,Government,Public Sector,Small,Hyderabad,NULL,India,https://www.example752.com,https://www.linkedin.com/company/example-752,0,0,Hiring,Gold,Active,2023-10-03,Contact 752,Recruiter,contact752@example.com,+13145550752,2025-10-24 06:24:50.297
6A00689F-11D9-4B4B-AEB9-2FC985299A80,Employer 0064,Government,Public Sector,Small,Hyderabad,NULL,India,https://www.example64.com,https://www.linkedin.com/company/example-64,0,0,Hiring,Silver,Active,2025-08-21,Contact 64,Recruiter,contact64@example.com,+13145550064,2025-10-24 06:24:50.297
A4BA5312-DC04-4935-A5FF-300AE2B323AB,Employer 0945,Technology,SaaS,Medium,St. Louis,MO,USA,https://www.example945.com,https://www.linkedin.com/company/example-945,0,0,Donor,Bronze,Prospect,2025-09-09,Contact 945,Recruiter,contact945@example.com,+13145550945,2025-10-24 06:24:50.297
64C2E535-7299-4D0A-85D2-30154F5E0116,Employer 0397,Education,University,Medium,Seattle,WA,USA,https://www.example397.com,https://www.linkedin.com/company/example-397,0,1,Hiring,Silver,Active,2024-09-22,Contact 397,Recruiter,contact397@example.com,+13145550397,2025-10-24 06:24:50.297
5A81C3FE-D8FB-4628-9919-3083406F0005,Employer 0474,Consulting,IT Services,Large,Chicago,IL,USA,https://www.example474.com,https://www.linkedin.com/company/example-474,0,0,Academic,Bronze,Active,2024-07-07,Contact 474,Recruiter,contact474@example.com,+13145550474,2025-10-24 06:24:50.297
906455C6-4816-4EFA-AC84-311F0A102280,Employer 0635,Healthcare,Provider,Enterprise,Dallas,TX,USA,https://www.example635.com,https://www.linkedin.com/company/example-635,0,0,Hiring,Gold,Prospect,2024-01-28,Contact 635,Recruiter,contact635@example.com,+13145550635,2025-10-24 06:24:50.297
A15592DC-530D-4061-8183-3142BFCD15D4,Employer 0700,Finance,Banking,Small,Austin,TX,USA,https://www.example700.com,https://www.linkedin.com/company/example-700,0,0,Mentorship,Silver,Prospect,2023-11-24,Contact 700,Recruiter,contact700@example.com,+13145550700,2025-10-24 06:24:50.297
32246493-2F53-4CDF-BE70-315834BDECBB,Employer 0373,Education,University,Medium,Seattle,WA,USA,https://www.example373.com,https://www.linkedin.com/company/example-373,0,1,Sponsorship,Silver,Active,2024-10-16,Contact 373,Recruiter,contact373@example.com,+13145550373,2025-10-24 06:24:50.297
1B578E70-8958-49C9-B82D-321DA75BE3AB,Employer 0405,Education,University,Medium,Seattle,WA,USA,https://www.example405.com,https://www.linkedin.com/company/example-405,0,0,Donor,Bronze,Prospect,2024-09-14,Contact 405,Recruiter,contact405@example.com,+13145550405,2025-10-24 06:24:50.297
355F7708-E053-4331-B8BE-32BEA92E12B3,Employer 0690,Consulting,IT Services,Large,Chicago,IL,USA,https://www.example690.com,https://www.linkedin.com/company/example-690,0,0,Academic,Bronze,Prospect,2023-12-04,Contact 690,Recruiter,contact690@example.com,+13145550690,2025-10-24 06:24:50.297
51736EC8-28EC-4347-A577-32C938741070,Employer 0980,Finance,Banking,Small,Austin,TX,USA,https://www.example980.com,https://www.linkedin.com/company/example-980,0,0,None,Gold,Prospect,2025-08-05,Contact 980,Recruiter,contact980@example.com,+13145550980,2025-10-24 06:24:50.297
BC7402A6-6503-41D2-9E85-332839C55806,Employer 0404,Finance,Banking,Small,Austin,TX,USA,https://www.example404.com,https://www.linkedin.com/company/example-404,0,0,None,Gold,Active,2024-09-15,Contact 404,Recruiter,contact404@example.com,+13145550404,2025-10-24 06:24:50.297
58CCC605-E7E4-4864-9724-3361E0B302A8,Employer 0985,Technology,SaaS,Medium,St. Louis,MO,USA,https://www.example985.com,https://www.linkedin.com/company/example-985,0,0,Sponsorship,Silver,Prospect,2025-07-31,Contact 985,Recruiter,contact985@example.com,+13145550985,2025-10-24 06:24:50.297
263DD689-E0D4-438A-9AE2-3366745F772C,Employer 0395,Healthcare,Provider,Enterprise,Dallas,TX,USA,https://www.example395.com,https://www.linkedin.com/company/example-395,0,0,None,Gold,Prospect,2024-09-24,Contact 395,Recruiter,contact395@example.com,+13145550395,2025-10-24 06:24:50.297
9AC21E8D-1B14-42AA-88D1-33BDAD441169,Employer 0181,Education,University,Medium,Seattle,WA,USA,https://www.example181.com,https://www.linkedin.com/company/example-181,0,0,Hiring,Silver,Inactive,2025-04-26,Contact 181,Recruiter,contact181@example.com,+13145550181,2025-10-24 06:24:50.297
DC1E119D-9D69-47FD-B9D7-33C980A515CE,Employer 0500,Finance,Banking,Small,Austin,TX,USA,https://www.example500.com,https://www.linkedin.com/company/example-500,0,0,Hiring,Gold,Prospect,2024-06-11,Contact 500,Recruiter,contact500@example.com,+13145550500,2025-10-24 06:24:50.297
099A5E94-3FA0-47EE-9506-344F337FDBF0,Employer 0924,Finance,Banking,Small,Austin,TX,USA,https://www.example924.com,https://www.linkedin.com/company/example-924,0,0,Academic,Bronze,Active,2025-09-30,Contact 924,Recruiter,contact924@example.com,+13145550924,2025-10-24 06:24:50.297
9A22511A-0FBE-415B-ADA1-34751007A46B,Employer 0625,Technology,SaaS,Medium,St. Louis,MO,USA,https://www.example625.com,https://www.linkedin.com/company/example-625,0,0,Sponsorship,Silver,Prospect,2024-02-07,Contact 625,Recruiter,contact625@example.com,+13145550625,2025-10-24 06:24:50.297
FF749E30-794F-4490-A542-347C803D696A,Employer 0844,Finance,Banking,Small,Austin,TX,USA,https://www.example844.com,https://www.linkedin.com/company/example-844,0,0,Mentorship,Silver,Active,2023-07-03,Contact 844,Recruiter,contact844@example.com,+13145550844,2025-10-24 06:24:50.297
A0E32DB1-5167-43E2-B7F1-34B03E336437,Employer 0542,Manufacturing,Industrial,Large,New York,NY,USA,https://www.example542.com,https://www.linkedin.com/company/example-542,0,0,Academic,Gold,Active,2024-04-30,Contact 542,Recruiter,contact542@example.com,+13145550542,2025-10-24 06:24:50.297
DCA756AA-4CB2-496E-94A8-34C5714A9E2D,Employer 0688,Government,Public Sector,Small,Hyderabad,NULL,India,https://www.example688.com,https://www.linkedin.com/company/example-688,0,0,Sponsorship,Silver,Active,2023-12-06,Contact 688,Recruiter,contact688@example.com,+13145550688,2025-10-24 06:24:50.297
64B66167-0A93-47EF-8B64-34DEFF73A082,Employer 0613,Education,University,Medium,Seattle,WA,USA,https://www.example613.com,https://www.linkedin.com/company/example-613,0,1,Hiring,Silver,Active,2024-02-19,Contact 613,Recruiter,contact613@example.com,+13145550613,2025-10-24 06:24:50.297
54CE1F76-BC62-42F5-9552-34EC3756BFFC,Employer 0681,Technology,SaaS,Medium,St. Louis,MO,USA,https://www.example681.com,https://www.linkedin.com/company/example-681,0,0,Academic,Bronze,Inactive,2023-12-13,Contact 681,Recruiter,contact681@example.com,+13145550681,2025-10-24 06:24:50.297
5B778A51-3414-4E8F-BF22-350B3964CDEF,Employer 0006,Manufacturing,Industrial,Large,New York,NY,USA,https://www.example6.com,https://www.linkedin.com/company/example-6,0,0,Academic,Bronze,Inactive,2025-10-18,Contact 6,Recruiter,contact6@example.com,+13145550006,2025-10-24 06:24:50.297
024048A4-11D9-4A99-8C2F-356B5EC8D5F3,Employer 0829,Education,University,Medium,Seattle,WA,USA,https://www.example829.com,https://www.linkedin.com/company/example-829,0,0,Hiring,Silver,Active,2023-07-18,Contact 829,Recruiter,contact829@example.com,+13145550829,2025-10-24 06:24:50.297
63623261-612E-4AC9-B969-3591FEC4640A,Employer 0333,Education,University,Medium,Seattle,WA,USA,https://www.example333.com,https://www.linkedin.com/company/example-333,0,1,Donor,Bronze,Active,2024-11-25,Contact 333,Recruiter,contact333@example.com,+13145550333,2025-10-24 06:24:50.297
11BBBE54-ACAE-40C4-B482-359CA4CAE8E4,Employer 0244,Finance,Banking,Small,Austin,TX,USA,https://www.example244.com,https://www.linkedin.com/company/example-244,0,0,Hiring,Silver,Active,2025-02-22,Contact 244,Recruiter,contact244@example.com,+13145550244,2025-10-24 06:24:50.297
24221586-A620-423E-BFE0-35AD48A98124,Employer 0835,Healthcare,Provider,Enterprise,Dallas,TX,USA,https://www.example835.com,https://www.linkedin.com/company/example-835,0,0,Mentorship,Silver,Prospect,2023-07-12,Contact 835,Recruiter,contact835@example.com,+13145550835,2025-10-24 06:24:50.297
2AFD303A-95CD-41F8-84C9-36008BFAB867,Employer 0176,Government,Public Sector,Small,Hyderabad,NULL,India,https://www.example176.com,https://www.linkedin.com/company/example-176,0,0,Hiring,Gold,Inactive,2025-05-01,Contact 176,Recruiter,contact176@example.com,+13145550176,2025-10-24 06:24:50.297
753F7FC5-39C1-4E0A-AA09-3632F1CB1FD8,Employer 0290,Consulting,IT Services,Large,Chicago,IL,USA,https://www.example290.com,https://www.linkedin.com/company/example-290,0,0,Academic,Gold,Prospect,2025-01-07,Contact 290,Recruiter,contact290@example.com,+13145550290,2025-10-24 06:24:50.297
D9946C62-0440-4A32-971B-365A9F143DF3,Employer 0115,Healthcare,Provider,Enterprise,Dallas,TX,USA,https://www.example115.com,https://www.linkedin.com/company/example-115,0,0,Mentorship,Silver,Prospect,2025-07-01,Contact 115,Recruiter,contact115@example.com,+13145550115,2025-10-24 06:24:50.297
B65D02B2-9211-4269-97AF-369DEB1FC2A3,Employer 0402,Consulting,IT Services,Large,Chicago,IL,USA,https://www.example402.com,https://www.linkedin.com/company/example-402,0,0,Academic,Bronze,Active,2024-09-17,Contact 402,Recruiter,contact402@example.com,+13145550402,2025-10-24 06:24:50.297
2FED5D28-9778-499D-9A74-36AF5BC520F2,Employer 0382,Manufacturing,Industrial,Large,New York,NY,USA,https://www.example382.com,https://www.linkedin.com/company/example-382,0,0,Sponsorship,Silver,Active,2024-10-07,Contact 382,Recruiter,contact382@example.com,+13145550382,2025-10-24 06:24:50.297
48AC05C8-1F8D-427B-8C85-36D44E64B7DD,Employer 0095,Retail,E-commerce,Enterprise,San Jose,CA,USA,https://www.example95.com,https://www.linkedin.com/company/example-95,0,0,Hiring,Gold,Prospect,2025-07-21,Contact 95,Recruiter,contact95@example.com,+13145550095,2025-10-24 06:24:50.297
30EB037A-FF7B-4F16-A174-36FCFD30264B,Employer 0270,Manufacturing,Industrial,Large,New York,NY,USA,https://www.example270.com,https://www.linkedin.com/company/example-270,0,0,Donor,Bronze,Prospect,2025-01-27,Contact 270,Recruiter,contact270@example.com,+13145550270,2025-10-24 06:24:50.297
6058877B-5FF6-41BA-AB39-3730BD862D47,Employer 0044,Finance,Banking,Small,Austin,TX,USA,https://www.example44.com,https://www.linkedin.com/company/example-44,0,0,None,Gold,Active,2025-09-10,Contact 44,Recruiter,contact44@example.com,+13145550044,2025-10-24 06:24:50.297
F10D6AAC-11AB-4777-B5A5-37393E717D02,Employer 0085,Education,University,Medium,Seattle,WA,USA,https://www.example85.com,https://www.linkedin.com/company/example-85,0,0,Sponsorship,Silver,Prospect,2025-07-31,Contact 85,Recruiter,contact85@example.com,+13145550085,2025-10-24 06:24:50.297
330903F3-ABAE-4610-A73F-381723F975D4,Employer 0863,Retail,E-commerce,Enterprise,San Jose,CA,USA,https://www.example863.com,https://www.linkedin.com/company/example-863,0,1,None,Gold,Active,2023-06-14,Contact 863,Recruiter,contact863@example.com,+13145550863,2025-10-24 06:24:50.297
8F414F6D-5D14-48B0-A14E-38392E5DF95E,Employer 0605,Education,University,Medium,Seattle,WA,USA,https://www.example605.com,https://www.linkedin.com/company/example-605,0,0,Academic,Gold,Prospect,2024-02-27,Contact 605,Recruiter,contact605@example.com,+13145550605,2025-10-24 06:24:50.297
D389DBEB-51D5-4B86-846A-384A7431A142,Employer 0232,Government,Public Sector,Small,Hyderabad,NULL,India,https://www.example232.com,https://www.linkedin.com/company/example-232,0,0,Mentorship,Silver,Active,2025-03-06,Contact 232,Recruiter,contact232@example.com,+13145550232,2025-10-24 06:24:50.297
E20D25FA-05BC-4D6E-A6EB-38556B0AD1D8,Employer 0871,Retail,E-commerce,Enterprise,San Jose,CA,USA,https://www.example871.com,https://www.linkedin.com/company/example-871,0,0,Mentorship,Silver,Inactive,2023-06-06,Contact 871,Recruiter,contact871@example.com,+13145550871,2025-10-24 06:24:50.297
2854D3C1-1408-4F21-B67E-38B6435D8240,Employer 0019,Healthcare,Provider,Enterprise,Dallas,TX,USA,https://www.example19.com,https://www.linkedin.com/company/example-19,0,0,Hiring,Silver,Active,2025-10-05,Contact 19,Recruiter,contact19@example.com,+13145550019,2025-10-24 06:24:50.297
D5D7466B-A14F-4213-934A-38BFB413FCF2,Employer 0269,Education,University,Medium,Seattle,WA,USA,https://www.example269.com,https://www.linkedin.com/company/example-269,0,0,None,Gold,Active,2025-01-28,Contact 269,Recruiter,contact269@example.com,+13145550269,2025-10-24 06:24:50.297
01A294E6-1C0D-4E90-8F27-38DB5B69B047,Employer 0190,Manufacturing,Industrial,Large,New York,NY,USA,https://www.example190.com,https://www.linkedin.com/company/example-190,0,0,Hiring,Silver,Prospect,2025-04-17,Contact 190,Recruiter,contact190@example.com,+13145550190,2025-10-24 06:24:50.297
203F9DB6-4FC6-42D4-8354-392F869224E0,Employer 0750,Manufacturing,Industrial,Large,New York,NY,USA,https://www.example750.com,https://www.linkedin.com/company/example-750,0,0,Mentorship,Bronze,Prospect,2023-10-05,Contact 750,Recruiter,contact750@example.com,+13145550750,2025-10-24 06:24:50.297
8ADCC207-384E-4EDB-8063-3939B8BB6F0C,Employer 0440,Government,Public Sector,Small,Hyderabad,NULL,India,https://www.example440.com,https://www.linkedin.com/company/example-440,0,0,None,Gold,Prospect,2024-08-10,Contact 440,Recruiter,contact440@example.com,+13145550440,2025-10-24 06:24:50.297
BDE6EA43-E373-4EE9-AB84-39D2FC5593F8,Employer 0988,Finance,Banking,Small,Austin,TX,USA,https://www.example988.com,https://www.linkedin.com/company/example-988,0,0,Mentorship,Silver,Active,2025-07-28,Contact 988,Recruiter,contact988@example.com,+13145550988,2025-10-24 06:24:50.297
0664DB2C-7EF7-4698-B8E2-39EA3756D6D9,Employer 0399,Retail,E-commerce,Enterprise,San Jose,CA,USA,https://www.example399.com,https://www.linkedin.com/company/example-399,0,0,Mentorship,Bronze,Active,2024-09-20,Contact 399,Recruiter,contact399@example.com,+13145550399,2025-10-24 06:24:50.297
C41D8A4A-A3CE-4ECA-BC54-3A19249E41BF,Employer 0943,Retail,E-commerce,Enterprise,San Jose,CA,USA,https://www.example943.com,https://www.linkedin.com/company/example-943,0,1,Mentorship,Silver,Active,2025-09-11,Contact 943,Recruiter,contact943@example.com,+13145550943,2025-10-24 06:24:50.297
EFD8EC37-983E-40CB-999B-3A19C731E67A,Employer 0538,Consulting,IT Services,Large,Chicago,IL,USA,https://www.example538.com,https://www.linkedin.com/company/example-538,0,0,Mentorship,Silver,Active,2024-05-04,Contact 538,Recruiter,contact538@example.com,+13145550538,2025-10-24 06:24:50.297
4FED7ABF-4D28-4DFD-A16B-3A1D90E83756,Employer 0483,Healthcare,Provider,Enterprise,Dallas,TX,USA,https://www.example483.com,https://www.linkedin.com/company/example-483,0,1,Academic,Bronze,Active,2024-06-28,Contact 483,Recruiter,contact483@example.com,+13145550483,2025-10-24 06:24:50.297
DFA0F331-70C1-4385-83DB-3A45BA466075,Employer 0263,Retail,E-commerce,Enterprise,San Jose,CA,USA,https://www.example263.com,https://www.linkedin.com/company/example-263,0,1,Academic,Gold,Active,2025-02-03,Contact 263,Recruiter,contact263@example.com,+13145550263,2025-10-24 06:24:50.297
37A17315-36A1-4AD4-AB97-3B1C15736EC7,Employer 0843,Healthcare,Provider,Enterprise,Dallas,TX,USA,https://www.example843.com,https://www.linkedin.com/company/example-843,0,1,Academic,Bronze,Active,2023-07-04,Contact 843,Recruiter,contact843@example.com,+13145550843,2025-10-24 06:24:50.297
5BB7EB21-62E5-4755-9376-3B2EFC837948,Employer 0082,Consulting,IT Services,Large,Chicago,IL,USA,https://www.example82.com,https://www.linkedin.com/company/example-82,0,0,Hiring,Silver,Active,2025-08-03,Contact 82,Recruiter,contact82@example.com,+13145550082,2025-10-24 06:24:50.297
B6B2B8C2-B4C1-43CF-9E37-3B6CBF38722C,Employer 0524,Finance,Banking,Small,Austin,TX,USA,https://www.example524.com,https://www.linkedin.com/company/example-524,0,0,Academic,Gold,Active,2024-05-18,Contact 524,Recruiter,contact524@example.com,+13145550524,2025-10-24 06:24:50.297
7307CA77-E101-41AF-B15B-3C64306BBF6D,Employer 0515,Healthcare,Provider,Enterprise,Dallas,TX,USA,https://www.example515.com,https://www.linkedin.com/company/example-515,0,0,Academic,Gold,Prospect,2024-05-27,Contact 515,Recruiter,contact515@example.com,+13145550515,2025-10-24 06:24:50.297
9F7864CE-35C1-4556-B753-3C83A4BE9D41,Employer 0585,Technology,SaaS,Medium,St. Louis,MO,USA,https://www.example585.com,https://www.linkedin.com/company/example-585,0,0,Donor,Bronze,Prospect,2024-03-18,Contact 585,Recruiter,contact585@example.com,+13145550585,2025-10-24 06:24:50.297
E170A564-0265-4017-BC65-3C9049B6AE45,Employer 0978,Consulting,IT Services,Large,Chicago,IL,USA,https://www.example978.com,https://www.linkedin.com/company/example-978,0,0,Academic,Bronze,Active,2025-08-07,Contact 978,Recruiter,contact978@example.com,+13145550978,2025-10-24 06:24:50.297
790E0A89-DEF3-4071-9B6A-3CAD15E5F54D,Employer 0219,Healthcare,Provider,Enterprise,Dallas,TX,USA,https://www.example219.com,https://www.linkedin.com/company/example-219,0,0,Mentorship,Bronze,Active,2025-03-19,Contact 219,Recruiter,contact219@example.com,+13145550219,2025-10-24 06:24:50.297
86271952-53A6-4B16-9167-3CD71C1A2D6F,Employer 0866,Consulting,IT Services,Large,Chicago,IL,USA,https://www.example866.com,https://www.linkedin.com/company/example-866,0,0,Academic,Gold,Inactive,2023-06-11,Contact 866,Recruiter,contact866@example.com,+13145550866,2025-10-24 06:24:50.297
A5ACA9A5-F435-4B7D-9798-3CF4C2ACB107,Mercy,Non-Profit,Community/Healthcare,Enterprise,St. Louis,MO,USA,https://www.mercy.net,https://linkedin.com/company/mercy,0,1,Academic,Silver,Active,2025-04-07,Campus Team,University Programs,mercy@example.com,+13145550000,2025-10-24 06:24:50.210
5ABB06E8-44C6-4658-859A-3D27D3928E2F,Employer 0918,Manufacturing,Industrial,Large,New York,NY,USA,https://www.example918.com,https://www.linkedin.com/company/example-918,0,0,Donor,Bronze,Active,2025-10-06,Contact 918,Recruiter,contact918@example.com,+13145550918,2025-10-24 06:24:50.297
ACB0F858-705C-41B3-AC3A-3D28DA621BF4,Employer 0728,Government,Public Sector,Small,Hyderabad,NULL,India,https://www.example728.com,https://www.linkedin.com/company/example-728,0,0,None,Gold,Active,2023-10-27,Contact 728,Recruiter,contact728@example.com,+13145550728,2025-10-24 06:24:50.297
13759331-7EC7-4DF9-AF47-3D31D88E2360,Employer 0288,Government,Public Sector,Small,Hyderabad,NULL,India,https://www.example288.com,https://www.linkedin.com/company/example-288,0,0,Donor,Bronze,Active,2025-01-09,Contact 288,Recruiter,contact288@example.com,+13145550288,2025-10-24 06:24:50.297
