engagement_id,alumni_id,employer_id,event_id,engagement_type,engagement_subtype,engagement_date,points_awarded,hours_contributed,monetary_value_usd,channel,satisfaction_rating,remarks,evidence_url,created_by_user,created_at,status,follow_up_required,follow_up_date,privacy_level
6c81f558-29a3-4717-8470-83cae89da2b4,25730311-4941-453f-898f-3e9289d8ecd0,66c0abca-f49a-4011-bf75-1bd5ab2280b2,0657168d-a27a-4a96-a704-aa9dcacdff30,Volunteering,Community Service,2026-03-12,12,1.58,,LinkedIn,3.58,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Restricted
6846dab7-e232-4c95-bd00-f5229c589a1e,d987f8ce-f3b2-461b-ac93-a2f632d62496,,cbcd2436-0b88-4dd6-bb9c-624faa02e183,Mentorship,Career Mentoring,2025-05-26,10,3.77,,LinkedIn,,,https://evidence.example.com/eng/267,seed_bot,2025-10-25 04:48:41,Cancelled,0,,Internal
c8b53396-cde6-49fb-8b3d-1effb9d5cc80,4a792dfb-66c5-4679-8c0f-042f262336fd,3ec8bf2a-22ba-4b7a-931b-af1da0241848,,Panel,Industry Panel,2024-04-05,8,,,Email,4.73,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Restricted
7bc3a416-0c2e-4949-908e-f70678a63b32,ec14ae21-ac0f-45af-9f8c-2b085f1f60e4,,,Mentorship,Career Mentoring,2024-12-23,10,3.32,,Handshake,4.97,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Internal
69e55410-c350-431f-9293-61caa306725c,235c3306-e395-4ff3-b48b-0c85d08363b1,1ec1b9db-a1a4-42dc-9fbb-e71445dd409f,672efdd5-85f2-4591-95ee-d0263c15bd21,Panel,Industry Panel,2026-01-25,8,,,Handshake,4.68,,https://evidence.example.com/eng/270,seed_bot,2025-10-25 04:48:41,Completed,1,2026-02-01,Public
abb1b881-0b8a-494c-9ddf-cb95d4495918,e49cff69-f03d-4488-bda6-428d5e7d9e51,,8c19cc5d-0920-45be-8f0d-fe1bfee87f7d,Donation,Alumni Donation,2025-07-10,20,,2373.8,Handshake,4.4,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Internal
ecd2470a-c143-4850-8eef-c19ae877ea62,a085b067-a75e-49ce-b513-4e675c5b4e73,89d529f1-4f47-4064-8bf8-f51917364d96,d7fed250-a4b2-47b3-b144-c0a831447466,Volunteering,Community Service,2025-06-04,12,5.95,,In-person,,,,seed_bot,2025-10-25 04:48:41,Cancelled,0,,Public
1208c41e-3d8f-4f75-9e4b-3bfee19c83a4,5a3b58c2-3ecb-4202-b200-05e8249ac35d,,,Mentorship,Career Mentoring,2025-06-27,10,4.67,,Email,4.19,,https://evidence.example.com/eng/273,seed_bot,2025-10-25 04:48:41,Completed,0,,Internal
f401e9b2-4560-4b58-91af-cbfd48e11342,5aa65241-1923-45f7-8c61-09f30f04d6ee,3e7e85f3-3bcf-488d-ac7f-c0fc13059386,,Mentorship,Career Mentoring,2023-11-13,10,1.72,,LinkedIn,4.86,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Public
f9bcf2cb-1c32-4663-b758-4f21f1a98761,de6fe278-b850-4f58-9c96-6dd3cd6dcfe7,,760575f7-8127-4cab-acc8-a2693610d982,Panel,Industry Panel,2025-08-26,8,,,Email,4.45,,,seed_bot,2025-10-25 04:48:41,Completed,1,2025-09-02,Restricted
f9f627f6-4b32-48b8-a006-a3982fdba1b2,945d8553-9618-4227-a2bc-5fc740558100,50dbe22a-0d6d-4ec6-b996-c828b46fea2b,a1d6c478-1ac5-4b65-8917-03c89b9e4f14,Donation,Alumni Donation,2025-05-15,20,,964.54,Handshake,4.01,,https://evidence.example.com/eng/276,seed_bot,2025-10-25 04:48:41,Completed,0,,Internal
3b033131-facb-45e9-adda-5f20b04e0abc,e5fe3493-013d-425f-81bc-45fd2bf94b4f,,0249bc20-7e01-409e-8474-0353fc0cee1f,Talk,Guest Talk,2025-10-13,8,2.54,,Handshake,3.56,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Public
3794125b-5156-44bc-8b93-92c617cc97d0,f2da2c1c-8cd4-4752-867d-5619c5afbb32,452a64b1-694b-45d9-a006-311f21340317,,Volunteering,Community Service,2024-05-03,12,4.01,,Handshake,4.96,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Restricted
5d12f916-8e6c-4160-b88f-f0b6926ced10,26217569-3812-4f7c-ac13-80d46d28aabc,,,Talk,Guest Talk,2025-06-20,8,1.62,,In-person,4.11,,https://evidence.example.com/eng/279,seed_bot,2025-10-25 04:48:41,Completed,0,,Internal
c3f1a44b-766c-47c2-b51e-2103ed3457a6,ba402e6c-42fb-4cf6-bea5-279cf676a32c,439e77da-895e-4e0f-8440-898b281ed04a,b0ac7e61-78f5-46d4-b870-29e4b22a9188,Donation,Alumni Donation,2025-08-12,20,,2824.13,In-person,4.36,,,seed_bot,2025-10-25 04:48:41,Completed,1,2025-08-19,Restricted
f692e949-f076-4c34-984f-add0afa3e097,01f24116-289a-4342-a262-8df03c8b4216,,7886cae2-28eb-4196-b69a-6f2244f29939,Donation,Alumni Donation,2025-07-10,20,,1104.44,Handshake,4.38,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Public
694432fd-e2e1-4f0e-a223-e5d244ecb563,7f0e1807-592f-4ce2-809f-220d415794db,b5a3c253-8d07-4d63-aa46-9d206790ae33,536325fc-9342-4ae8-871e-790acc1e9967,Sponsorship,Event Sponsor,2025-11-04,15,,3131.54,LinkedIn,4.83,,https://evidence.example.com/eng/282,seed_bot,2025-10-25 04:48:41,Completed,0,,Internal
8420edd9-fe02-42e4-9aa8-fe7b8a0e9746,a274a024-956c-47cf-8415-23e746825516,,,Sponsorship,Event Sponsor,2023-12-21,15,,3592.39,LinkedIn,4.81,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Restricted
83ed8746-d634-4cd7-a47c-e8ca8bd2ca1d,90580a5a-ba44-4042-9e91-8001abcebf8f,b0c510e2-d3cf-440e-8a86-d14a22e1be89,,Job Post,Full-time Role,2024-05-19,6,,,In-person,4.21,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Public
5add0071-e136-40ef-8532-fda0bfa20ccb,55f0c2ed-166f-4155-b767-1ff641512331,,7d2bca88-f110-4e86-bca2-8bd407b9f670,Sponsorship,Event Sponsor,2025-08-11,15,,2649.54,In-person,4.25,,https://evidence.example.com/eng/285,seed_bot,2025-10-25 04:48:41,Completed,1,2025-08-18,Public
f47b8930-2e9a-4041-8fc1-c2f843082cb1,b3fa1705-7ea5-475a-be1f-2ba17bb347ac,428a2ba6-2e6c-4d3c-af22-804035c733da,6ea97443-b40c-499b-9be5-f4458f16ceed,Talk,Guest Talk,2025-09-23,8,1.53,,Email,4.9,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Public
7bca6f66-5e8f-4df2-80d6-b394b355d59c,342755ee-ff7b-4439-8d40-19b775cdf399,,e51d7030-1375-4874-8941-369544669062,Panel,Industry Panel,2026-01-27,8,,,LinkedIn,,,,seed_bot,2025-10-25 04:48:41,Planned,0,,Public
d5d7314b-7f77-4cda-8d01-3d6bb7346301,d6d121ab-9fe7-4419-9d7b-f59ad033ac67,0d71de28-8818-42c1-9536-612b6c029104,,Sponsorship,Event Sponsor,2023-11-15,15,,3093.75,Email,,,https://evidence.example.com/eng/288,seed_bot,2025-10-25 04:48:41,Cancelled,0,,Internal
7ee3d248-6d22-4957-95a1-e42a0317bd9e,036368ff-b3d5-4f06-9257-5f98150a98b6,,,Workshop,Hands-on Session,2024-03-08,10,5.03,,Email,3.75,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Internal
fa1229fc-9b4f-427e-ac45-89d7627b7b12,fa27d91c-63a7-4746-a1d0-7887bbf63e9b,24133d91-1237-453c-91df-1e7d3392cebf,407172ac-2474-4b2f-8de3-f6098e79595f,Volunteering,Community Service,2025-12-09,12,2.58,,In-person,4.84,,,seed_bot,2025-10-25 04:48:41,Completed,1,2025-12-16,Public
66fc3352-7495-4145-8f02-adcc458df741,e8416707-7d33-4cbe-9687-fe15e4b31d7d,,95e00562-ed97-4d7e-b0e4-8ca62e46f0c8,Workshop,Hands-on Session,2025-06-29,10,4.65,,Email,4.01,,https://evidence.example.com/eng/291,seed_bot,2025-10-25 04:48:41,Completed,0,,Restricted
c8d7dd5d-dd3d-4bb3-81a6-7e12fd4bafec,e5e9f4bc-23dc-4420-a7e6-fef9a67f8f91,a065277f-db6f-4675-be65-1d79d4944adb,ab29158c-be25-446f-9dc6-307ea6d5d284,Donation,Alumni Donation,2026-02-15,20,,447.52,LinkedIn,4.16,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Restricted
ba528f31-fb3e-4cdc-bc7c-eb5c4cad564b,6d606b0b-f324-45ba-82c0-574bebad0b3e,,,Donation,Alumni Donation,2024-01-26,20,,2779.83,In-person,3.65,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Internal
bbdfde2b-a89e-49ba-a21f-ee233d48ba14,d6d121ab-9fe7-4419-9d7b-f59ad033ac67,ee9bfccf-12c8-42f2-9a72-79411af54a5b,,Mentorship,Career Mentoring,2024-01-30,10,2.07,,LinkedIn,,,https://evidence.example.com/eng/294,seed_bot,2025-10-25 04:48:41,Planned,0,,Internal
20fdb7db-88d0-4f3b-8266-fb9a038a2051,4b920ad7-d20b-47bf-8f71-dc79ed55a594,,65f0c91a-9628-43ff-89f2-d489985e2169,Donation,Alumni Donation,2025-05-30,20,,2546.71,In-person,3.59,,,seed_bot,2025-10-25 04:48:41,Completed,1,2025-06-06,Public
01a69a94-4cd3-47ee-a1f3-7d39a3ee8b44,1e5e8115-45bf-4375-b3d7-ca27d45b6c32,c967d53c-15f6-4794-9c25-6084f18b6776,4275f912-bbdf-4fc9-ad73-56191ee62be3,Mentorship,Career Mentoring,2025-11-24,10,4.74,,LinkedIn,3.63,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Internal
5a045415-3548-4ccf-ac9f-fae415401548,6d606b0b-f324-45ba-82c0-574bebad0b3e,,436c2bd1-e95c-4ac1-b7bf-18822ad51d75,Panel,Industry Panel,2025-12-30,8,,,In-person,,,https://evidence.example.com/eng/297,seed_bot,2025-10-25 04:48:41,Cancelled,0,,Restricted
46b2efc8-199f-4ebf-a1ef-1bfdfe9cecdd,515c9cf4-d528-4623-a873-02a119f6eecf,75f30fd1-5795-414c-8465-2aa066cde572,,Talk,Guest Talk,2024-08-30,8,1.83,,Handshake,,,,seed_bot,2025-10-25 04:48:41,Cancelled,0,,Restricted
b6b9590c-ea9f-4187-b7e9-b2deee549301,31dfbb76-663e-45ee-9362-98d9ce187e11,,,Workshop,Hands-on Session,2025-02-01,10,5.44,,In-person,3.61,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Restricted
be4d7cec-7be3-4d42-84b7-77b25ebe8ade,4e0f8e16-446c-44cd-9b6f-4c585b1380d8,9d11e3d3-fcdf-4a61-a49d-152f4fbab022,a23a4b5f-bc3b-467d-9ab9-3a46795f4cc4,Donation,Alumni Donation,2025-06-18,20,,1466.46,In-person,4.17,,https://evidence.example.com/eng/300,seed_bot,2025-10-25 04:48:41,Completed,1,2025-06-25,Internal
74b71b54-a291-431a-8af6-bd521d8941eb,89cd8994-004e-4078-bdcc-86d6c80809e0,,e532ff0f-901d-40fe-80a1-f47db462d483,Panel,Industry Panel,2025-08-24,8,,,LinkedIn,4.45,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Restricted
1c4bd4dd-091e-4366-ba9e-8037862b03f1,f50c7a87-6b2b-4040-ad69-87ebecc32a81,403fdaa5-9274-4804-9525-903ee35f51d4,73559885-9be7-4a32-a9ee-5c43a76ec360,Sponsorship,Event Sponsor,2025-07-30,15,,3421.73,LinkedIn,4.03,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Internal
2afdc219-ac82-4811-93cf-b2d548c7f304,e96a782a-0ab3-4333-913b-5d6d751d1ed0,,,Job Post,Full-time Role,2024-06-24,6,,,Handshake,4.39,,https://evidence.example.com/eng/303,seed_bot,2025-10-25 04:48:41,Completed,0,,Restricted
a26593f6-9e55-4a93-aad9-08d236d6b670,fc04acc4-cf17-4956-982f-f1f2d608e8bd,b4ec099f-e8f0-4ac2-9708-8998d9e53f75,,Mentorship,Career Mentoring,2024-04-27,10,2.24,,Handshake,4.86,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Restricted
11d52238-733d-47bf-af89-1b6a034d434a,14b75a68-6f19-4c1a-bdbc-0a5e46bd8286,,9bed341e-b11b-4ade-8c42-74332dfeb573,Panel,Industry Panel,2025-06-10,8,,,LinkedIn,,,,seed_bot,2025-10-25 04:48:41,Cancelled,1,2025-06-17,Public
f9799142-242d-4979-981a-6f942e55373d,927a549b-aa1b-493f-bd8c-d14ae794b3bf,bfb1691c-6307-4f98-9b78-129dc34bb916,909d0e2e-5261-4e59-8de5-dab846923305,Volunteering,Community Service,2025-07-08,12,4.63,,In-person,3.79,,https://evidence.example.com/eng/306,seed_bot,2025-10-25 04:48:41,Completed,0,,Public
f37f2ac6-29da-4ed1-8bc4-a06df421fdb8,515c9cf4-d528-4623-a873-02a119f6eecf,,9c0b77b0-1c31-4117-b40d-20cdf23f05ce,Panel,Industry Panel,2026-04-18,8,,,Email,4.76,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Restricted
658488b7-4084-40b6-b5e0-9d0f8d5a3a98,2ebd7db6-40eb-4fc1-8321-0b38d822bb18,3d4b9871-1ead-4cb0-885a-11b409fb4e8d,,Sponsorship,Event Sponsor,2024-07-06,15,,3956.89,Handshake,,,,seed_bot,2025-10-25 04:48:41,Planned,0,,Public
7921dba0-dbc6-4003-9247-cf02223a9fef,a0ae8461-ebe4-4343-aead-9acc389e5824,,,Sponsorship,Event Sponsor,2025-03-28,15,,3896.35,LinkedIn,4.2,,https://evidence.example.com/eng/309,seed_bot,2025-10-25 04:48:41,Completed,0,,Internal
82f4f1ed-4591-409d-8d91-a97ed6687008,4deeda3d-3233-4954-ba44-8e2bcb441d37,2f1a4e41-f778-4226-8377-a769073bba5d,bb674539-0220-4459-96ea-8c394de49158,Volunteering,Community Service,2025-04-28,12,1.69,,Handshake,3.83,,,seed_bot,2025-10-25 04:48:41,Completed,1,2025-05-05,Restricted
9ff249bc-3fd5-4481-89d0-6106ca4f27ec,def87caa-9288-4d7c-9d50-2d8ef40b5826,,d1818f5f-6fbf-4793-bb72-b30adc0ada31,Donation,Alumni Donation,2026-04-07,20,,115.05,LinkedIn,,,,seed_bot,2025-10-25 04:48:41,Cancelled,0,,Public
df8f243e-d06f-46e1-8d5c-583e1e791200,5a6754f7-d0db-42ec-b5f7-775b4c35bdde,e26a7786-cd5e-4237-b6e7-14fc4d48fe6c,0129af5d-042c-4367-a1d5-66fea2e6ab2b,Donation,Alumni Donation,2026-04-06,20,,2378.6,Handshake,4.4,,https://evidence.example.com/eng/312,seed_bot,2025-10-25 04:48:41,Completed,0,,Public
fb87e10f-54c5-40f8-b835-ace77d3aca09,53d72900-2ba8-4664-943a-704ae330072b,,,Job Post,Full-time Role,2024-05-05,6,,,LinkedIn,4.19,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Internal
679180ae-0451-442f-9b3c-8ecd4608a978,e7911e70-e7a1-4049-b759-1914cee34581,30506cc3-cf0d-4f2b-9d34-a9be9423ec81,,Sponsorship,Event Sponsor,2024-02-11,15,,4118.66,LinkedIn,,,,seed_bot,2025-10-25 04:48:41,Cancelled,0,,Internal
52472666-f3a7-4df1-8391-1c97deb598e3,6cb8e07b-9da9-4308-b6fa-0ec993d87f88,,65f168e7-6903-4c97-92dc-0238a996bb5d,Job Post,Full-time Role,2026-02-16,6,,,LinkedIn,4.9,,https://evidence.example.com/eng/315,seed_bot,2025-10-25 04:48:41,Completed,1,2026-02-23,Restricted
8e3146e6-359b-4baf-8692-bbbf87bc2b5f,00f2a721-8e5b-4c70-815b-52999963419c,5d4dfbf8-832c-405f-b3a0-0da993bcfd97,af1c46d7-cdfe-43fe-98e0-6a0a2743f592,Donation,Alumni Donation,2026-02-02,20,,389.59,In-person,4.56,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Internal
8f75df73-1de0-447e-91be-c5dd0e3462a8,e5ad62c4-0399-46ab-b20d-2e1685436fbd,,22f94359-71f5-4ce7-8ce7-a97cf73fa8cc,Donation,Alumni Donation,2025-09-02,20,,1623.31,Handshake,,,,seed_bot,2025-10-25 04:48:41,Planned,0,,Public
84140d6a-4be0-4f07-af4f-3b7c0892cc71,53c79bed-6783-4762-853a-bbdc9717fe1e,cd61b397-00bd-4ee5-933a-327bd2858e2a,,Job Post,Full-time Role,2024-12-20,6,,,Handshake,4.14,,https://evidence.example.com/eng/318,seed_bot,2025-10-25 04:48:41,Completed,0,,Internal
db56e818-34e6-46e3-9aba-ca33facaa991,5982f9fb-cbec-426c-b675-76444e01095e,,,Sponsorship,Event Sponsor,2023-11-12,15,,3097.84,Handshake,4.24,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Internal
2b9ef41b-65b6-4f04-8cd9-c06b01eabfea,19145ffb-90db-4de2-b88b-6aa09502df12,3d4b9871-1ead-4cb0-885a-11b409fb4e8d,c750f33a-17eb-471d-b9f5-f0a127009cee,Volunteering,Community Service,2025-11-17,12,3.32,,LinkedIn,4.26,,,seed_bot,2025-10-25 04:48:41,Completed,1,2025-11-24,Internal
34809abd-4047-4b1a-9ba2-1b2e57528cf2,80171b0f-d2f7-408a-8500-e2a2392183bc,,224f3dc9-6d44-4cab-8338-f97a525b4351,Volunteering,Community Service,2026-03-14,12,1.47,,Handshake,4.0,,https://evidence.example.com/eng/321,seed_bot,2025-10-25 04:48:41,Completed,0,,Public
7af2b1ed-47b1-47f4-a0ea-ee4cd63e7cce,95b44fce-1a48-4ac7-b8e1-d35a0d242914,6359f1e7-15bd-401c-bf19-44b5b7e8d6c4,6fcbbbd9-d167-49bd-9f73-af60ad9d21e0,Workshop,Hands-on Session,2025-09-13,10,4.68,,Handshake,3.62,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Internal
a069a7ac-deb2-4df0-a653-4b2c844bbc36,fe04f3da-2f84-4dc2-922e-2e35f36ea3b1,,,Workshop,Hands-on Session,2023-11-19,10,3.14,,LinkedIn,3.57,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Public
a56f06de-d06e-416d-9163-1b68aa85ea19,515424d8-b5ae-4f17-8256-31961b82431e,3ea5b501-682a-4fb8-81ce-5053d4fbfb64,,Workshop,Hands-on Session,2024-04-14,10,5.1,,Email,4.0,,https://evidence.example.com/eng/324,seed_bot,2025-10-25 04:48:41,Completed,0,,Public
ec65eaf0-98a7-4344-8375-f4bd026cc8e2,6f56f7d3-5f63-4afe-92c7-632f4e25aed6,,b3ae11cd-a403-431c-aaca-33e782f82f45,Workshop,Hands-on Session,2025-12-06,10,1.67,,In-person,3.72,,,seed_bot,2025-10-25 04:48:41,Completed,1,2025-12-13,Internal
9b0e6e6a-4ea7-4e19-8cf7-4d0730641d1f,a6f4fb04-d474-43ee-9dfc-5d9a30967ea0,c4497b77-a12c-4a51-9239-d0ba34adc4a8,ede863ec-977d-4c2f-9170-c19b47b5a0e9,Volunteering,Community Service,2025-09-07,12,5.69,,Handshake,4.17,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Restricted
06c47145-5943-45d1-ae01-190c11c202d1,e410494e-eebf-45b8-8441-8e337c0509a4,,29da0b02-9325-44bc-b91b-066476cec6ca,Donation,Alumni Donation,2025-07-04,20,,1407.76,Email,3.56,,https://evidence.example.com/eng/327,seed_bot,2025-10-25 04:48:41,Completed,0,,Restricted
9c34fff9-57ea-4c95-8d8c-ae832d59cb41,7f3dd5a7-99c5-4390-b625-5c436d6dfcc4,24133d91-1237-453c-91df-1e7d3392cebf,,Job Post,Full-time Role,2024-10-07,6,,,In-person,3.64,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Internal
72bfd77a-f389-4257-a697-043d21bab63d,4d9369b4-b33d-476c-94ee-b5bf73b96b03,,,Job Post,Full-time Role,2025-08-23,6,,,Email,,,,seed_bot,2025-10-25 04:48:41,Cancelled,0,,Internal
78c97662-ec25-434e-a67e-8f902da67e20,86d53705-bd0c-40c4-b8be-7148f1d947eb,ca0f5304-a9cf-40b9-8c58-ca51c3483c9c,d7fed250-a4b2-47b3-b144-c0a831447466,Panel,Industry Panel,2025-06-04,8,,,In-person,3.57,,https://evidence.example.com/eng/330,seed_bot,2025-10-25 04:48:41,Completed,1,2025-06-11,Public
3a508afd-2b86-4648-ae62-0ba3f5e1a00c,a144cc30-11bb-4b81-a1ef-a69a51eb4b44,,d9cd3706-0f79-487b-ad22-ef741a20c6ac,Panel,Industry Panel,2025-12-07,8,,,LinkedIn,3.5,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Restricted
dff970b9-c8c0-44d3-88aa-bf5aa982c037,21e7f411-3c90-4ab0-a852-cdeef6b8fb02,5db29975-a71d-49db-b864-00207c14a40a,22f94359-71f5-4ce7-8ce7-a97cf73fa8cc,Mentorship,Career Mentoring,2025-09-02,10,1.43,,Handshake,,,,seed_bot,2025-10-25 04:48:41,Planned,0,,Internal
6837ddb2-46ab-45ae-9492-c731d89d26fc,bd48698c-30fb-4ecc-8ce6-12d32d9a47e2,,,Panel,Industry Panel,2024-08-27,8,,,Email,4.26,,https://evidence.example.com/eng/333,seed_bot,2025-10-25 04:48:41,Completed,0,,Restricted
36211fee-7bbd-4f56-b66a-0ef7fdb1b2c8,b1d137d4-cdc7-4078-8364-4793f35ca450,0a858c44-4f66-4c72-ba0e-9ef6e9c9e305,,Talk,Guest Talk,2025-04-17,8,2.77,,In-person,3.58,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Internal
f4f2445d-fecb-4451-8118-cf64c005e12d,cfcc5cc2-0950-49fb-a333-3a10ad546fbc,,561aff55-6985-4da1-b430-8332ca0795df,Donation,Alumni Donation,2026-01-24,20,,1718.94,Email,3.88,,,seed_bot,2025-10-25 04:48:41,Completed,1,2026-01-31,Internal
9d981b37-b471-4926-a5f0-22fa830e8a8c,d72034ee-0874-409e-8305-e4bafb9d27b1,15abefdc-6295-4958-bff9-360d78517fed,ba73ffd9-f8a6-439c-8d7e-92510eaf0261,Volunteering,Community Service,2025-07-29,12,5.76,,LinkedIn,4.1,,https://evidence.example.com/eng/336,seed_bot,2025-10-25 04:48:41,Completed,0,,Public
fb8a9d11-c03f-4da1-b4e7-07af5e3e0eb8,80877aac-897f-4fc1-a95e-f97def556328,,8c19cc5d-0920-45be-8f0d-fe1bfee87f7d,Donation,Alumni Donation,2025-07-10,20,,2592.8,In-person,,,,seed_bot,2025-10-25 04:48:41,Planned,0,,Restricted
65f4b609-e382-48f6-b1c7-ac92ab1cafd5,56660e44-a3fd-405e-892b-ff66a46408e4,cf03ccdf-8c0a-4a70-bd3e-0044324d7b32,,Talk,Guest Talk,2025-04-17,8,1.6,,LinkedIn,3.77,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Restricted
16038cca-0c86-4d96-9a12-c5178096b997,6dbe92d2-ea59-4808-9914-4a6998c9cda9,,,Mentorship,Career Mentoring,2024-08-12,10,5.34,,LinkedIn,3.59,,https://evidence.example.com/eng/339,seed_bot,2025-10-25 04:48:41,Completed,0,,Internal
8b90a550-e890-4dba-83b1-df7c0d23740e,35803c16-a30e-4e87-a3f2-8507394e2b08,6f4343f1-4713-46a8-b0c9-32abc2cddea6,5e4e6777-aaf9-4b80-a592-5344a94c0949,Panel,Industry Panel,2025-06-01,8,,,Handshake,3.63,,,seed_bot,2025-10-25 04:48:41,Completed,1,2025-06-08,Internal
ca8871cb-b90d-49b1-8560-0f51685e8421,158e5a1b-ea86-4945-853f-2a7ee327e67b,,51ffda10-a75a-42c8-9022-1b77f8b018ee,Talk,Guest Talk,2026-02-09,8,2.89,,Email,4.37,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Restricted
229facf8-815e-455b-9c9e-4ca73ff50caa,7b299858-13f4-4158-b4d4-ebadb9d354b0,923d51ab-084e-4c44-8c54-60bcf0bcc0fc,c983f121-c7c6-46fd-86f0-e190a3277b8a,Talk,Guest Talk,2025-05-28,8,2.32,,Handshake,4.4,,https://evidence.example.com/eng/342,seed_bot,2025-10-25 04:48:41,Completed,0,,Restricted
f263bfd7-9641-4f30-a400-98b3434c91f8,aea5a3fe-56e4-409c-9209-0728489ece5f,,,Talk,Guest Talk,2024-12-31,8,1.58,,Handshake,4.42,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Restricted
20abbadf-c010-49f2-af99-17186bf18245,bc55429e-7b79-4e91-82e6-dd26118d4d06,f79d37fd-57b0-42b7-ba2d-6a08e4fe4ee5,,Donation,Alumni Donation,2024-03-12,20,,1468.54,In-person,4.68,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Restricted
5aed021c-6f0b-4e7a-8d21-4812cec7cc60,b1d137d4-cdc7-4078-8364-4793f35ca450,,922d7079-d1b3-4325-8b4e-ec51b63df0ff,Sponsorship,Event Sponsor,2025-12-08,15,,3596.14,In-person,4.99,,https://evidence.example.com/eng/345,seed_bot,2025-10-25 04:48:41,Completed,1,2025-12-15,Restricted
e895405e-e670-46f5-9902-2f51aeec1430,a6be0ed0-7d6d-4d49-9807-c810085445b6,0ccc41e1-8dc5-4247-9eb0-3f4cdaaa9cd2,5e4e6777-aaf9-4b80-a592-5344a94c0949,Volunteering,Community Service,2025-06-01,12,5.8,,Handshake,4.6,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Public
9ea43e26-3187-4001-82e0-c98102129e2a,c84a689e-92d2-49e4-84b3-b1118d99beba,,f152da27-ebc4-478c-9682-4552cad85dfc,Panel,Industry Panel,2026-04-14,8,,,In-person,4.58,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Public
0ec9fd66-810c-45c3-9525-8702baf33d62,3f8eb633-0adc-4978-ad54-0c3267315927,ed155b14-30af-46f9-870d-68da40063b41,,Volunteering,Community Service,2024-04-22,12,5.92,,In-person,5.0,,https://evidence.example.com/eng/348,seed_bot,2025-10-25 04:48:41,Completed,0,,Restricted
aef48233-bec8-4efa-b886-28e3063d1ab6,86dc5d2a-b012-4ed9-a928-57ac267af7cd,,,Donation,Alumni Donation,2025-04-12,20,,1063.75,Email,3.81,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Restricted
01a17adf-adfc-47b4-ad49-13f9f69353e0,7effb8fd-9bc5-49d1-bdcd-97857447e6ae,69d8919a-180e-49ea-9d46-55fd5cb91baa,2c2ec6af-910e-4298-bad2-7b4da2db9a37,Panel,Industry Panel,2025-09-27,8,,,In-person,4.43,,,seed_bot,2025-10-25 04:48:41,Completed,1,2025-10-04,Public
183661bf-5043-4a0d-b6cf-ad15f65878d3,910603bf-4f07-4cfb-8a9d-88e06c14a55c,,e9a89fe6-c348-47a6-902b-fab4d3c948e9,Mentorship,Career Mentoring,2025-11-18,10,4.31,,In-person,4.89,,https://evidence.example.com/eng/351,seed_bot,2025-10-25 04:48:41,Completed,0,,Internal
cc3192cd-503b-461f-9f63-389a2fe8e10c,d43e16b1-79a5-44c4-a89c-2a841e0dfa75,3feaa41a-1e23-4dd1-911b-96812a1b9642,ad447b1c-1c44-4dfb-8c84-36ad80726e40,Panel,Industry Panel,2025-08-29,8,,,Email,,,,seed_bot,2025-10-25 04:48:41,Planned,0,,Public
89de15d0-617d-4ca5-8351-0f9a4733219e,ce9c8d86-d6b5-4011-8996-1fe95d7c45c4,,,Workshop,Hands-on Session,2024-05-04,10,2.57,,In-person,,,,seed_bot,2025-10-25 04:48:41,Planned,0,,Public
