attendance_id,event_id,student_id,registration_status,registration_channel,registered_at,attended,attended_at,check_in_method,feedback_score,feedback_comment,certificate_issued,no_show_reason,reminder_sent,reminder_sent_at,created_by_user,created_at,updated_by_user,updated_at,privacy_level
f556778b-e78b-456b-8743-b3b1391c1cb8,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,16c6f67c-7f60-4c72-9fa9-43f9c7495234,Registered,Portal,2025-07-28 10:00:00,1,2025-07-29 10:17:00,QR,4.12,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Internal
87c1949b-2dee-491c-a728-553494cac095,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,e4a1d06c-9a42-45eb-920f-d8a16d3a0520,Registered,Email,2025-07-28 10:00:00,1,2025-07-29 10:18:00,Manual,3.87,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Restricted
b33909e7-4a2e-4c10-812d-0978a016f5ed,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,7d9404a5-9853-4d23-84f5-c8126b2f376f,Registered,Portal,2025-07-28 10:00:00,1,2025-07-29 10:19:00,Import,4.84,,0,,0,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Public
d8e50918-65a5-4add-be31-149bdd8b2aac,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,ba9d084f-7bac-4536-8097-4a9386e31d2e,Registered,Email,2025-07-28 10:00:00,1,2025-07-29 10:20:00,Import,,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Internal
6b0d140d-25aa-4157-84a1-3bd87e467820,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,b11e8cf7-580f-4a50-a891-4bf5850b2365,Registered,Portal,2025-07-28 10:00:00,1,2025-07-29 10:21:00,QR,4.99,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Restricted
d2a0295f-0a6a-4741-97e5-db443d3e1d15,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,d36d0163-d3e0-4dca-ba94-b7073e2aded4,Registered,Portal,2025-07-28 10:00:00,1,2025-07-29 10:22:00,Manual,4.0,,0,,0,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Public
dc1e0658-300e-455e-9a9d-df2dfb81d9df,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,b5e78b30-045f-40af-b294-9ba21b231464,Registered,Portal,2025-07-28 10:00:00,1,2025-07-29 10:23:00,Manual,4.9,,0,,0,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Restricted
a58a2d4d-9989-4d1d-b944-bf1d961586a4,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,aa9fefa3-bd2d-41f9-85fb-e58cb6054460,Registered,Portal,2025-07-28 10:00:00,1,2025-07-29 10:24:00,Import,4.66,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Restricted
c471d998-6269-4754-8305-eff127823064,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,ece5ae4d-a347-4747-b7ab-e67d2b317e61,Registered,Portal,2025-07-28 10:00:00,1,2025-07-29 10:25:00,Manual,4.65,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Restricted
5d07fb79-1b4b-44f1-9f25-5436710361cb,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,d274caf2-9e82-43bc-ba47-2efefe9be374,Registered,Email,2025-07-28 10:00:00,1,2025-07-29 10:26:00,Manual,4.35,,0,,0,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Internal
0f35428e-6024-4d03-a8f9-1c5b973e269c,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,9d38b7f2-c109-4654-a444-84a0ae9f0047,Registered,Onsite,2025-07-28 10:00:00,1,2025-07-29 10:27:00,QR,,,0,,0,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Restricted
73eeb7b8-117b-4f0d-b4e6-74a93df45d78,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,e8e17e19-1e83-4266-8a42-d701d2208c2c,Registered,Email,2025-07-28 10:00:00,1,2025-07-29 10:28:00,Import,4.2,,0,,0,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Restricted
517e4d9e-a6db-4c4f-8f76-3fe491dfd260,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,11c67dcc-453b-4d70-abd0-ed91c33e0c8d,Registered,Email,2025-07-28 10:00:00,1,2025-07-29 10:29:00,QR,4.92,,0,,0,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Restricted
7dd46b23-5571-4714-8693-1a92b8fa1182,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,640a7dd5-f370-4254-8818-21701a0221f6,Registered,Portal,2025-07-28 10:00:00,1,2025-07-29 10:30:00,Manual,4.09,,0,,0,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Internal
7f8e386b-82a2-4128-9850-2c3d1df64e4b,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,8db4c013-ec5f-4d77-8498-1bb423f90ade,Registered,Onsite,2025-07-28 10:00:00,1,2025-07-29 10:31:00,QR,4.17,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Internal
ebadda32-e7de-44da-a569-c2e055881b67,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,f806956b-7463-41f8-9cf6-17e3ba95e9a3,Registered,Email,2025-07-28 10:00:00,1,2025-07-29 10:32:00,Import,4.87,,0,,0,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Restricted
4267d396-82e0-41be-9d29-5fa9293b0e9c,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,cb5baccd-3a8d-43fd-9198-6d965c17d413,Registered,Portal,2025-07-28 10:00:00,1,2025-07-29 10:33:00,Import,4.7,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Restricted
6eb4e454-52a5-4de0-ad60-62b44bc96657,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,5904f9fa-b157-45bd-9f50-572baeb6b164,Registered,Onsite,2025-07-28 10:00:00,1,2025-07-29 10:34:00,Manual,4.73,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Public
6a52ded6-6583-4d2b-9a02-520d789ab6bb,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,a8df56d6-4035-417e-9168-30131c149e31,Registered,Onsite,2025-07-28 10:00:00,1,2025-07-29 10:35:00,Manual,4.61,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Restricted
a0e11a3c-9f56-4083-b121-9429e48fb6e4,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,14347f4f-f4ec-4926-ae1a-9be760da1348,Registered,Email,2025-07-28 10:00:00,1,2025-07-29 10:36:00,QR,4.73,,0,,0,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Internal
a62e45c9-c5b2-47cf-a2e6-06d055db4adf,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,eabda4e1-c4e2-47e9-977b-9e15a302b796,Registered,Onsite,2025-07-28 10:00:00,1,2025-07-29 10:37:00,Manual,4.09,,0,,0,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Restricted
2f9e00bb-c7b3-44b7-928c-6fc2f9acd2a5,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,ca914ffa-adbb-47f2-95da-95a29811b67b,Registered,Onsite,2025-07-28 10:00:00,1,2025-07-29 10:38:00,QR,,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Public
594bd857-5047-4043-bb1f-5a33b0f0211a,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,d674c5a9-e73e-48c5-89d3-9fafe5463636,Registered,Email,2025-07-28 10:00:00,1,2025-07-29 10:39:00,Import,3.76,,0,,0,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Public
2c53264d-0748-4a80-9b03-94063ffefadd,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,ffeef642-844c-4688-aa93-c4e2e0924cc4,Registered,Portal,2025-07-28 10:00:00,1,2025-07-29 10:40:00,Import,4.84,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Restricted
ae3e6659-505e-4f68-83a8-e105d7cca511,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,832e0d8b-23b6-42fa-8c68-eeca3aaef88d,Registered,Email,2025-07-28 10:00:00,1,2025-07-29 10:41:00,Manual,4.95,,0,,0,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Internal
5aa98651-4551-4369-81f6-bb38350d772f,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,f6ab8f25-f20d-49f9-beea-ed0e337a9e38,Registered,Onsite,2025-07-28 10:00:00,1,2025-07-29 10:42:00,Import,4.15,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Internal
26bd33a6-dfdf-4737-9223-809c7ed68f96,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,b52146e4-e19a-4399-a547-b08964655694,Registered,Portal,2025-07-28 10:00:00,1,2025-07-29 10:43:00,QR,3.54,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Public
b68a9974-1fc6-4ce8-8ba9-78be361eaff2,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,092fa201-6692-4bc0-b77b-d6ea55832659,Registered,Email,2025-07-28 10:00:00,1,2025-07-29 10:44:00,Import,3.72,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Internal
e64af9f3-a23c-4ad0-97cb-91cea8862f70,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,254c35e1-d75b-405f-9696-cb860f9d9250,Registered,Portal,2025-07-28 10:00:00,1,2025-07-29 10:45:00,QR,3.58,,0,,0,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Internal
aa140bb2-051c-4ea1-951b-81cc8d2996c3,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,36de5183-3b1e-48bf-a534-42e3f69d2237,Registered,Onsite,2025-07-28 10:00:00,1,2025-07-29 10:46:00,Manual,4.57,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Public
c58fd9e8-8432-4b6d-ba8f-03dd0661ed50,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,b4d9c56c-e3d9-46d8-a0f6-77a6ee46331d,Registered,Email,2025-07-28 10:00:00,1,2025-07-29 10:47:00,Manual,,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Public
865117c4-fa3d-4528-a8aa-9013c6f908a6,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,99ca59bd-44e2-4e93-b2ee-b28b5502946f,Registered,Email,2025-07-28 10:00:00,1,2025-07-29 10:48:00,QR,4.77,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Internal
32c8f851-98f7-487d-a572-a17850b6a818,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,75a8fb03-281a-4244-89ca-9cb8007be740,Registered,Portal,2025-07-28 10:00:00,1,2025-07-29 10:49:00,QR,3.64,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Public
cb2fb7b6-426d-47c9-9093-20e74963c85b,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,1e7c2327-d3b7-49d4-8faa-807ff0bc9385,Registered,Email,2025-07-28 10:00:00,1,2025-07-29 10:50:00,Import,4.92,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Internal
250a8a1d-12ad-4948-91cb-26e919446090,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,b11a4075-cea5-4427-809f-a215aaaf9368,Registered,Onsite,2025-07-28 10:00:00,1,2025-07-29 10:51:00,Manual,4.88,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Public
e0613b33-b689-4ad8-a61c-b90f3e37556b,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,3b6c036b-91f6-4bce-8306-957b883c06ab,Registered,Portal,2025-07-28 10:00:00,1,2025-07-29 10:52:00,Manual,,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Restricted
4816351b-b598-4024-98c6-6001cf041240,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,3a842cf5-2611-45ff-b1c9-ac55a66b091a,Registered,Email,2025-07-28 10:00:00,1,2025-07-29 10:53:00,QR,3.92,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Restricted
8740dc13-6b70-4860-b4dc-778f2d2e6ea6,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,e0db2d9a-cedc-47f3-be16-a074d4f11f55,Registered,Onsite,2025-07-28 10:00:00,1,2025-07-29 10:54:00,Import,4.23,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Internal
d03381ed-0b10-4057-aeaf-2a68b5809f88,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,99d42ae7-aa69-46a2-9d97-e7163e5c2f94,Registered,Onsite,2025-07-28 10:00:00,1,2025-07-29 10:55:00,Manual,4.2,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Internal
d8b5fbff-f4ff-407c-922f-1082f0caccd4,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,536b2936-69b4-4748-98cc-c61b8ccdffb8,Registered,Onsite,2025-07-28 10:00:00,1,2025-07-29 10:56:00,Import,4.23,,0,,0,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Restricted
27458edd-d0d8-45d0-b4da-934bf953b935,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,5555e88c-a0c2-4399-b380-bd5521662c63,Registered,Email,2025-07-28 10:00:00,1,2025-07-29 10:57:00,Import,4.43,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Internal
4e2f7c3a-9a8b-4c80-95c2-d5d7f500a2a5,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,31f7ba25-5892-425c-98ec-33f1c6e60dcc,Registered,Onsite,2025-07-28 10:00:00,1,2025-07-29 10:58:00,Manual,4.18,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Internal
8d96174d-5e67-4453-9e7a-9bc9bc1cb740,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,233aa837-da28-4b45-9e54-a5a38b928d06,Registered,Onsite,2025-07-28 10:00:00,1,2025-07-29 10:59:00,QR,4.3,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Internal
919c5bcb-38e9-4226-9ee0-3c0d2a1a1a88,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,84e21646-7274-4f21-9b02-14d2e0ef6491,Registered,Email,2025-07-28 10:00:00,1,2025-07-29 10:00:00,Import,4.83,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Restricted
799e8ed2-1196-4f3e-a912-a68f4aa36f88,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,ef06520e-3949-4858-bd62-2597eb5a70ea,Registered,Email,2025-07-28 10:00:00,1,2025-07-29 10:01:00,Import,3.88,,0,,0,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Internal
c98cdfc0-4ab1-40ac-bc8a-c4b6139ec69a,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,564ce6d9-b55f-4cd2-b8c6-6ca2044fd188,Registered,Onsite,2025-07-28 10:00:00,1,2025-07-29 10:02:00,Manual,4.54,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Public
406b9dce-a394-4c73-b71e-21582ba03745,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,4361fab5-95e6-465a-afca-efd45f5a0173,Registered,Portal,2025-07-28 10:00:00,1,2025-07-29 10:03:00,Import,,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Public
58128b5d-7a79-4062-ad0c-7a43478142e1,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,e4753c9f-7a11-4d57-b751-82462d7ce069,Registered,Email,2025-07-28 10:00:00,1,2025-07-29 10:04:00,Manual,4.47,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Restricted
43cd7f00-b78e-4ef3-aee9-3a86950c7aa1,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,fec7488d-7991-481d-b8f0-3299d6916ba7,Registered,Portal,2025-07-28 10:00:00,1,2025-07-29 10:05:00,Import,,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Public
1a066dbf-4d7e-41b0-b63d-e477499c8b73,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,e1a769fd-9716-43dc-a6c3-9bd5d862086c,Registered,Portal,2025-07-28 10:00:00,1,2025-07-29 10:06:00,Import,,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Internal
a4040431-28a4-4c7f-a572-b04c5b7ab92f,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,7edfd424-6827-4cd4-aafb-bcf75a6b4a60,Registered,Email,2025-07-28 10:00:00,1,2025-07-29 10:07:00,Import,3.77,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Restricted
975d76e1-2ca6-44ba-8ac3-b30af6b998dd,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,b6418c55-18c1-4941-9268-b35ac85a9caa,Registered,Email,2025-07-28 10:00:00,1,2025-07-29 10:08:00,Manual,3.81,,0,,0,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Public
76f771be-69d2-4f51-9347-53e6d45463d2,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,285d2835-faf4-4a8e-98fe-d40cccfa0b9a,Registered,Onsite,2025-07-28 10:00:00,1,2025-07-29 10:09:00,Import,4.81,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Public
ce478c17-fe49-4f71-9636-05dbaa397bf8,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,0b5513bd-7244-4702-8b12-ee211add1c96,Registered,Onsite,2025-07-28 10:00:00,1,2025-07-29 10:10:00,QR,4.96,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Internal
16edf036-d953-4fc0-81af-62550dbf7223,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,85f4c51b-600f-42ab-86ad-68e540f18a19,Registered,Onsite,2025-07-28 10:00:00,1,2025-07-29 10:11:00,QR,3.87,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Public
d09b9e94-a710-434e-8e8e-f1f4d9f0ab40,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,0e90a9f8-22a6-4462-b3df-e4d9ad1438d6,Registered,Portal,2025-07-28 10:00:00,1,2025-07-29 10:12:00,Import,4.14,,0,,0,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Restricted
edc566ef-c619-427c-9ed4-8b3c43cb1af5,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,932063bc-e30d-4d93-943b-4ae24d81119a,Registered,Email,2025-07-28 10:00:00,1,2025-07-29 10:13:00,Manual,4.73,,0,,0,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Internal
2411583a-71b9-41fc-9d60-0c799e447d55,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,3f956054-eeae-4746-8079-0d1669340856,Registered,Portal,2025-07-28 10:00:00,1,2025-07-29 10:14:00,Manual,4.97,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Restricted
29e33db8-f35d-4465-bcd9-e3ddbb0b057a,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,99e3ba7e-4e5c-4738-a907-9f0504d5b2bd,Registered,Email,2025-07-28 10:00:00,1,2025-07-29 10:15:00,QR,4.32,,0,,0,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Restricted
2112ad5a-4fa9-455b-8fb4-7a8ab5ca4ba3,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,28fe2ee7-7a11-46a7-a78c-77a72c34669b,Registered,Onsite,2025-07-28 10:00:00,1,2025-07-29 10:16:00,Import,4.46,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Restricted
e04c7129-e767-4f62-9a13-c07fe39ca88f,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,19fccd7d-537b-42ad-8031-0b27e7ae7ec3,Registered,Email,2025-07-28 10:00:00,1,2025-07-29 10:17:00,QR,4.18,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Internal
b99f6d9b-4031-4d2c-a9bd-68fd3ca56fac,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,ae7eb72b-4979-4af8-ab67-57061d1c03f6,Registered,Email,2025-07-28 10:00:00,1,2025-07-29 10:18:00,QR,4.04,,0,,0,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Restricted
3aad31dc-2cd8-4ce5-b25a-aeb01c18f070,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,609aa29d-d888-47b1-8f96-8adebf1fde23,Registered,Email,2025-07-28 10:00:00,1,2025-07-29 10:19:00,Manual,5.0,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Public
a2089a1e-c947-422d-85bd-ebb9d16994bc,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,006313ce-bf55-4f4e-9a08-69e63e1e2af8,Registered,Portal,2025-07-28 10:00:00,1,2025-07-29 10:20:00,QR,4.93,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Public
3fd756e0-1072-4682-84b5-34afe47bfc87,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,a2a38089-7659-4fba-a038-6088738c1adf,Registered,Portal,2025-07-28 10:00:00,1,2025-07-29 10:21:00,Import,4.88,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Public
7b25a93d-2c3a-4907-b100-7452c849d4ec,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,4ff06c83-6109-4dc1-a2c6-5b9985422148,Registered,Onsite,2025-07-28 10:00:00,1,2025-07-29 10:22:00,Manual,4.72,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Public
255fc88e-769f-4c89-9b4f-a3ccf3267890,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,5bc94247-53d1-42f0-bb21-80f832fb9266,Registered,Onsite,2025-07-28 10:00:00,1,2025-07-29 10:23:00,Import,4.54,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Restricted
9207e1f4-ade9-4180-9801-e27f59e60ce0,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,61c81975-a0d6-4ac6-906c-fb683e0ee62b,Registered,Onsite,2025-07-28 10:00:00,1,2025-07-29 10:24:00,Import,4.55,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Restricted
e2cf3e58-afe5-41be-b59e-1b6335a50a48,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,bba7c4a3-003c-428c-8354-9f887662065b,Registered,Portal,2025-07-28 10:00:00,1,2025-07-29 10:25:00,QR,4.32,,0,,0,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Restricted
f9e65e10-7dc8-41fd-9ec9-3eeb93ea7377,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,8ffb8b78-cf9a-4076-924d-a506b0364426,Registered,Portal,2025-07-28 10:00:00,1,2025-07-29 10:26:00,Manual,,,0,,0,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Restricted
60190f08-955a-440b-9ba2-9c31b7b0077d,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,c2c1dd42-b9d0-430c-83fc-9046e28ba591,Registered,Email,2025-07-28 10:00:00,1,2025-07-29 10:27:00,Import,,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Public
42eb1410-6c68-4c5f-8518-1bbffb3c1942,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,6c775efe-806f-496d-9085-e411f36d7b02,Registered,Onsite,2025-07-28 10:00:00,1,2025-07-29 10:28:00,Import,3.65,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Restricted
418ff2a9-48b1-4d2c-bd3d-56e7a44dd1ee,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,b4647a50-9bec-4d55-b0cd-45bc2ad6956c,Registered,Onsite,2025-07-28 10:00:00,1,2025-07-29 10:29:00,Manual,4.47,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Public
0e97545a-7250-4479-ac81-1e488f138dfd,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,4db01b00-0586-4842-8d68-88a7c3b86c93,Registered,Onsite,2025-07-28 10:00:00,1,2025-07-29 10:30:00,Manual,3.58,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Restricted
4d73faf4-6fc3-4f73-8fd4-0a23240d07db,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,08dac4b1-8fab-4c31-b24f-ec9b3688ae37,Registered,Onsite,2025-07-28 10:00:00,1,2025-07-29 10:31:00,Manual,3.78,,0,,0,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Restricted
ad6c4c7b-58c8-4e9c-a236-6300eb98854d,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,bd247ce6-8e77-4c6a-a980-c6c537db9b9e,Registered,Portal,2025-07-28 10:00:00,1,2025-07-29 10:32:00,QR,,,0,,0,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Public
0c7b853c-18d3-42c2-9239-d9eb13d06e79,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,cc4f9bd9-cc20-4af7-891e-61d3ae59a740,Registered,Email,2025-07-28 10:00:00,1,2025-07-29 10:33:00,QR,4.79,,0,,0,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Internal
45121ec3-b610-4f61-a0af-bb075a00e14c,32f7afc0-4a58-41b3-bcb0-2c20c3a4831c,840e5121-f5e7-4b39-8c74-4eb6e39d1177,Registered,Portal,2025-07-28 10:00:00,1,2025-07-29 10:34:00,Import,3.94,,0,,1,2025-07-27 10:00:00,seed_bot,2025-10-25 04:47:46,seed_bot,,Restricted
